timestamp,rpm,availability,performance,quality,current_oee,downtime_minutes,target_oee_30m,target_oee_1h,target_oee_2h,target_oee_6h,target_oee_8h
2026-01-10 09:05:00,421.6,85.26,83.95,87.24,62.44,0.0,63.54,63.87,66.45,66.79,66.79
2026-01-10 09:06:00,419.6,85.23,84.05,86.88,62.23,0.0,63.69,63.3,66.59,66.72,66.58
2026-01-10 09:07:00,420.1,85.09,83.64,87.26,62.1,0.0,63.38,62.74,66.44,66.47,66.73
2026-01-10 09:08:00,419.0,85.21,83.92,87.02,62.23,0.0,63.59,62.56,66.1,66.02,66.55
2026-01-10 09:09:00,419.1,85.11,84.05,86.87,62.14,0.0,63.66,62.83,66.11,65.87,66.28
2026-01-10 09:10:00,419.6,85.26,83.88,86.8,62.07,0.0,63.72,63.21,66.18,66.05,66.61
2026-01-10 09:11:00,420.3,84.26,84.37,86.36,61.39,0.0,63.67,62.82,66.51,66.27,66.96
2026-01-10 09:12:00,421.3,84.64,84.48,86.19,61.63,0.0,63.44,62.83,66.54,66.94,67.1
2026-01-10 09:13:00,421.8,84.32,84.47,85.95,61.22,0.0,62.92,63.29,66.78,67.6,67.26
2026-01-10 09:14:00,420.2,84.02,84.04,86.0,60.72,0.0,63.12,63.21,65.92,67.37,67.72
2026-01-10 09:15:00,422.7,84.77,83.97,85.98,61.21,0.0,62.93,63.49,65.72,67.06,67.67
2026-01-10 09:16:00,420.0,84.78,83.88,86.37,61.42,0.0,62.74,63.98,65.79,67.86,66.93
2026-01-10 09:17:00,419.8,84.7,84.47,86.39,61.8,0.0,62.94,64.17,65.46,67.18,67.35
2026-01-10 09:18:00,417.2,84.67,84.8,86.38,62.02,0.0,62.75,64.05,65.29,67.61,66.89
2026-01-10 09:19:00,414.9,84.65,84.81,86.38,62.01,0.0,62.74,64.57,65.16,67.23,65.84
2026-01-10 09:20:00,413.4,84.69,84.86,86.55,62.2,0.0,62.49,64.26,65.78,67.74,66.07
2026-01-10 09:21:00,413.8,84.19,84.69,85.99,61.31,0.0,62.33,64.48,65.99,67.68,66.16
2026-01-10 09:22:00,415.9,84.34,84.7,85.87,61.34,0.0,62.56,64.91,66.28,67.29,66.44
2026-01-10 09:23:00,417.9,84.39,84.52,85.92,61.28,0.0,62.44,64.87,65.61,67.47,66.4
2026-01-10 09:24:00,418.6,84.37,84.76,85.95,61.46,0.0,62.31,64.84,66.04,67.54,66.59
2026-01-10 09:25:00,417.0,84.85,85.43,86.11,62.42,0.0,62.55,65.35,66.11,68.39,66.5
2026-01-10 09:26:00,419.9,84.95,85.85,86.09,62.79,0.0,62.31,65.57,66.3,67.64,66.82
2026-01-10 09:27:00,420.3,84.91,85.53,86.08,62.51,0.0,62.83,65.15,66.53,67.89,66.95
2026-01-10 09:28:00,419.0,84.63,85.26,86.07,62.11,0.0,63.22,65.3,65.62,67.52,66.69
2026-01-10 09:29:00,419.1,84.87,85.14,85.59,61.84,0.0,63.92,65.36,66.02,67.34,66.59
2026-01-10 09:30:00,421.9,84.75,85.01,85.69,61.74,0.0,63.81,64.85,66.37,66.83,66.65
2026-01-10 09:31:00,423.2,84.53,85.0,85.77,61.62,0.0,63.32,64.46,66.49,66.99,67.09
2026-01-10 09:32:00,422.2,84.68,85.46,85.94,62.2,0.0,63.48,64.32,66.31,66.72,67.3
2026-01-10 09:33:00,423.7,84.94,85.39,86.01,62.38,0.0,63.93,64.01,65.97,66.77,66.59
2026-01-10 09:34:00,426.0,85.09,85.94,85.79,62.74,0.0,63.58,64.42,65.03,66.45,66.35
2026-01-10 09:35:00,424.4,85.25,86.39,86.28,63.54,0.0,63.87,64.69,66.15,66.62,66.32
2026-01-10 09:36:00,424.7,85.19,86.54,86.38,63.69,0.0,63.3,64.76,66.43,66.81,65.91
2026-01-10 09:37:00,426.5,84.8,86.88,86.03,63.38,0.0,62.74,64.8,66.06,67.55,65.54
2026-01-10 09:38:00,426.5,84.96,87.03,86.0,63.59,0.0,62.56,64.85,66.18,68.39,65.61
2026-01-10 09:39:00,426.4,85.4,87.0,85.69,63.66,0.0,62.83,65.31,67.02,67.86,65.38
2026-01-10 09:40:00,428.1,85.27,86.93,85.96,63.72,0.0,63.21,65.43,67.12,68.25,65.01
2026-01-10 09:41:00,426.8,85.11,86.86,86.11,63.67,0.0,62.82,66.05,66.71,67.92,65.56
2026-01-10 09:42:00,427.9,84.88,86.67,86.24,63.44,0.0,62.83,65.45,66.6,68.22,65.52
2026-01-10 09:43:00,425.2,84.26,86.54,86.29,62.92,0.0,63.29,64.94,66.24,68.77,65.78
2026-01-10 09:44:00,427.8,84.72,86.48,86.15,63.12,0.0,63.21,64.93,66.1,69.34,65.5
2026-01-10 09:45:00,427.2,84.8,86.17,86.13,62.93,0.0,63.49,65.29,65.67,69.3,64.83
2026-01-10 09:46:00,425.1,84.58,86.28,85.96,62.74,0.0,63.98,65.2,65.75,69.19,65.27
2026-01-10 09:47:00,426.8,84.41,86.73,85.98,62.94,0.0,64.17,65.37,65.9,68.67,65.45
2026-01-10 09:48:00,425.0,84.51,86.76,85.58,62.75,0.0,64.05,65.85,66.0,68.63,65.32
2026-01-10 09:49:00,426.7,84.59,86.6,85.65,62.74,0.0,64.57,65.15,66.16,69.06,65.24
2026-01-10 09:50:00,428.2,84.6,86.24,85.65,62.49,0.0,64.26,65.51,66.71,68.84,65.75
2026-01-10 09:51:00,428.5,84.76,86.12,85.39,62.33,0.0,64.48,65.23,66.82,67.78,65.59
2026-01-10 09:52:00,427.3,84.55,86.18,85.86,62.56,0.0,64.91,65.44,66.68,67.92,64.99
2026-01-10 09:53:00,424.9,84.46,85.88,86.09,62.44,0.0,64.87,65.19,67.16,67.95,64.8
2026-01-10 09:54:00,425.4,84.34,85.97,85.94,62.31,0.0,64.84,65.65,67.25,67.95,64.14
2026-01-10 09:55:00,427.4,84.54,86.15,85.87,62.55,0.0,65.35,66.26,66.96,67.54,63.92
2026-01-10 09:56:00,427.4,84.41,86.11,85.73,62.31,0.0,65.57,66.94,66.87,68.35,63.41
2026-01-10 09:57:00,426.5,84.82,86.37,85.77,62.83,0.0,65.15,66.85,66.72,68.26,62.96
2026-01-10 09:58:00,426.7,85.28,86.35,85.85,63.22,0.0,65.3,66.52,66.71,68.3,62.94
2026-01-10 09:59:00,424.9,85.58,86.51,86.34,63.92,0.0,65.36,66.72,66.35,68.31,63.56
2026-01-10 10:00:00,425.0,85.59,86.37,86.32,63.81,0.0,64.85,66.06,66.44,68.17,64.25
2026-01-10 10:01:00,423.0,84.86,86.21,86.54,63.32,0.0,64.46,66.09,66.16,68.42,64.44
2026-01-10 10:02:00,423.8,85.37,86.22,86.24,63.48,0.0,64.32,66.1,66.51,67.72,64.38
2026-01-10 10:03:00,425.4,85.2,86.77,86.48,63.93,0.0,64.01,66.48,67.05,67.83,64.88
2026-01-10 10:04:00,425.1,85.22,86.53,86.22,63.58,0.0,64.42,66.42,66.57,68.24,64.99
2026-01-10 10:05:00,424.6,85.63,86.69,86.04,63.87,0.0,64.69,66.45,66.3,68.47,64.59
2026-01-10 10:06:00,422.8,85.46,86.63,85.5,63.3,0.0,64.76,66.59,65.94,67.11,64.93
2026-01-10 10:07:00,423.1,85.37,86.41,85.05,62.74,0.0,64.8,66.44,65.96,67.75,64.94
2026-01-10 10:08:00,422.5,85.0,86.47,85.12,62.56,0.0,64.85,66.1,66.37,67.81,65.04
2026-01-10 10:09:00,424.3,85.15,86.26,85.54,62.83,0.0,65.31,66.11,67.33,68.39,64.9
2026-01-10 10:10:00,425.6,85.43,86.32,85.72,63.21,0.0,65.43,66.18,67.56,69.06,65.09
2026-01-10 10:11:00,424.3,85.4,86.07,85.47,62.82,0.0,66.05,66.51,67.18,68.76,64.63
2026-01-10 10:12:00,422.0,85.7,85.9,85.35,62.83,0.0,65.45,66.54,66.83,68.58,65.29
2026-01-10 10:13:00,424.2,85.83,86.24,85.51,63.29,0.0,64.94,66.78,67.13,69.48,64.76
2026-01-10 10:14:00,422.5,85.85,86.12,85.49,63.21,0.0,64.93,65.92,66.07,69.84,65.01
2026-01-10 10:15:00,422.0,86.01,86.08,85.75,63.49,0.0,65.29,65.72,66.15,69.83,64.36
2026-01-10 10:16:00,423.6,85.88,86.45,86.18,63.98,0.0,65.2,65.79,66.13,70.33,64.78
2026-01-10 10:17:00,420.7,85.8,86.48,86.49,64.17,0.0,65.37,65.46,66.05,69.63,64.89
2026-01-10 10:18:00,421.9,85.65,86.51,86.44,64.05,0.0,65.85,65.29,65.98,69.49,64.15
2026-01-10 10:19:00,421.7,85.87,86.76,86.68,64.57,0.0,65.15,65.16,66.3,69.32,64.36
2026-01-10 10:20:00,424.3,85.67,86.5,86.71,64.26,0.0,65.51,65.78,65.75,69.01,64.52
2026-01-10 10:21:00,424.4,85.96,86.44,86.79,64.48,0.0,65.23,65.99,65.33,68.7,65.05
2026-01-10 10:22:00,424.6,86.13,86.45,87.17,64.91,0.0,65.44,66.28,65.82,68.72,64.62
2026-01-10 10:23:00,423.5,86.22,85.95,87.54,64.87,0.0,65.19,65.61,66.34,69.21,64.66
2026-01-10 10:24:00,422.1,85.43,86.46,87.78,64.84,0.0,65.65,66.04,66.42,69.62,65.41
2026-01-10 10:25:00,423.9,85.88,86.61,87.86,65.35,0.0,66.26,66.11,66.29,69.59,65.61
2026-01-10 10:26:00,424.2,85.79,87.07,87.79,65.57,0.0,66.94,66.3,66.03,69.37,65.54
2026-01-10 10:27:00,422.0,85.54,86.74,87.8,65.15,0.0,66.85,66.53,65.74,69.91,65.45
2026-01-10 10:28:00,422.5,85.67,86.4,88.21,65.3,0.0,66.52,65.62,66.02,69.22,65.17
2026-01-10 10:29:00,425.4,85.78,86.32,88.27,65.36,0.0,66.72,66.02,66.13,69.5,65.96
2026-01-10 10:30:00,425.1,85.55,86.14,88.01,64.85,0.0,66.06,66.37,66.2,69.15,65.82
2026-01-10 10:31:00,427.9,85.61,85.86,87.7,64.46,0.0,66.09,66.49,66.95,69.18,65.72
2026-01-10 10:32:00,430.2,85.6,85.93,87.44,64.32,0.0,66.1,66.31,67.15,68.92,66.07
2026-01-10 10:33:00,429.1,85.19,85.8,87.56,64.01,0.0,66.48,65.97,67.29,68.69,65.95
2026-01-10 10:34:00,430.6,85.47,85.77,87.87,64.42,0.0,66.42,65.03,67.2,68.97,65.8
2026-01-10 10:35:00,431.0,85.57,85.95,87.96,64.69,0.0,66.45,66.15,66.63,69.05,65.89
2026-01-10 10:36:00,428.2,85.44,86.07,88.08,64.76,0.0,66.59,66.43,66.68,69.17,65.69
2026-01-10 10:37:00,430.2,85.82,86.2,87.6,64.8,0.0,66.44,66.06,66.32,68.55,65.91
2026-01-10 10:38:00,428.9,86.06,86.22,87.4,64.85,0.0,66.1,66.18,66.05,68.59,66.21
2026-01-10 10:39:00,426.8,86.65,86.53,87.1,65.31,0.0,66.11,67.02,66.07,68.56,66.6
2026-01-10 10:40:00,426.4,86.6,86.49,87.36,65.43,0.0,66.18,67.12,66.03,68.39,66.69
2026-01-10 10:41:00,425.5,87.01,86.93,87.31,66.05,0.0,66.51,66.71,65.68,68.49,66.57
2026-01-10 10:42:00,425.4,86.93,86.49,87.04,65.45,0.0,66.54,66.6,66.36,68.21,66.12
2026-01-10 10:43:00,425.1,86.65,86.09,87.06,64.94,0.0,66.78,66.24,65.92,68.35,66.61
2026-01-10 10:44:00,427.3,87.12,86.03,86.64,64.93,0.0,65.92,66.1,66.37,68.73,67.06
2026-01-10 10:45:00,427.5,87.18,86.37,86.72,65.29,0.0,65.72,65.67,66.06,68.59,67.18
2026-01-10 10:46:00,424.8,86.69,86.43,87.02,65.2,0.0,65.79,65.75,66.29,68.83,67.19
2026-01-10 10:47:00,425.7,86.77,86.01,87.59,65.37,0.0,65.46,65.9,66.11,68.38,67.3
2026-01-10 10:48:00,427.8,86.95,86.08,87.97,65.85,0.0,65.29,66.0,66.27,68.82,67.11
2026-01-10 10:49:00,430.2,86.92,85.4,87.77,65.15,0.0,65.16,66.16,65.53,68.62,67.08
2026-01-10 10:50:00,429.3,87.51,85.49,87.56,65.51,0.0,65.78,66.71,65.84,67.79,66.5
2026-01-10 10:51:00,427.5,87.44,85.39,87.36,65.23,0.0,65.99,66.82,65.8,68.31,66.26
2026-01-10 10:52:00,430.4,87.56,85.21,87.71,65.44,0.0,66.28,66.68,65.97,68.44,66.1
2026-01-10 10:53:00,430.9,87.47,85.16,87.51,65.19,0.0,65.61,67.16,66.13,68.53,66.66
2026-01-10 10:54:00,431.3,87.82,85.29,87.65,65.65,0.0,66.04,67.25,65.84,68.87,67.18
2026-01-10 10:55:00,430.3,87.73,85.57,88.25,66.26,0.0,66.11,66.96,66.19,68.56,67.13
2026-01-10 10:56:00,427.8,87.73,86.01,88.71,66.94,0.0,66.3,66.87,66.46,68.15,66.61
2026-01-10 10:57:00,430.0,87.36,85.79,89.2,66.85,0.0,66.53,66.72,66.69,67.82,66.87
2026-01-10 10:58:00,430.4,87.29,85.67,88.96,66.52,0.0,65.62,66.71,66.84,67.88,66.36
2026-01-10 10:59:00,427.8,87.45,85.76,88.96,66.72,0.0,66.02,66.35,67.27,67.46,66.62
2026-01-10 11:00:00,428.2,87.27,85.79,88.24,66.06,0.0,66.37,66.44,67.59,67.14,66.66
2026-01-10 11:01:00,429.4,87.52,85.78,88.04,66.09,0.0,66.49,66.16,67.59,66.71,67.03
2026-01-10 11:02:00,432.1,87.54,85.89,87.91,66.1,0.0,66.31,66.51,68.12,67.02,67.01
2026-01-10 11:03:00,432.3,87.57,86.4,87.87,66.48,0.0,65.97,67.05,68.43,66.76,66.78
2026-01-10 11:04:00,433.0,87.4,86.47,87.88,66.42,0.0,65.03,66.57,68.13,66.76,66.9
2026-01-10 11:05:00,433.7,87.49,86.52,87.79,66.45,0.0,66.15,66.3,67.87,66.79,66.68
2026-01-10 11:06:00,435.8,88.21,86.35,87.43,66.59,0.0,66.43,65.94,68.15,66.58,67.33
2026-01-10 11:07:00,435.9,88.24,86.26,87.28,66.44,0.0,66.06,65.96,67.99,66.73,67.03
2026-01-10 11:08:00,435.4,87.93,86.08,87.33,66.1,0.0,66.18,66.37,67.38,66.55,66.85
2026-01-10 11:09:00,434.4,87.61,86.3,87.44,66.11,0.0,67.02,67.33,67.56,66.28,67.23
2026-01-10 11:10:00,431.6,87.47,86.38,87.59,66.18,0.0,67.12,67.56,68.0,66.61,67.15
2026-01-10 11:11:00,429.7,87.6,86.33,87.95,66.51,0.0,66.71,67.18,67.41,66.96,67.48
2026-01-10 11:12:00,430.6,88.07,85.95,87.91,66.54,0.0,66.6,66.83,67.33,67.1,67.51
2026-01-10 11:13:00,428.5,88.28,86.04,87.91,66.78,0.0,66.24,67.13,66.87,67.26,67.73
2026-01-10 11:14:00,431.4,87.71,85.84,87.55,65.92,0.0,66.1,66.07,66.94,67.72,68.12
2026-01-10 11:15:00,430.6,87.71,85.68,87.45,65.72,0.0,65.67,66.15,67.06,67.67,68.73
2026-01-10 11:16:00,431.9,87.62,85.79,87.52,65.79,0.0,65.75,66.13,66.82,66.93,69.07
2026-01-10 11:17:00,434.5,87.5,85.7,87.3,65.46,0.0,65.9,66.05,67.11,67.35,68.97
2026-01-10 11:18:00,435.4,87.4,85.46,87.42,65.29,0.0,66.0,65.98,67.28,66.89,69.24
2026-01-10 11:19:00,436.1,87.38,85.34,87.38,65.16,0.0,66.16,66.3,68.12,65.84,69.13
2026-01-10 11:20:00,436.6,87.62,85.86,87.44,65.78,0.0,66.71,65.75,68.73,66.07,69.19
2026-01-10 11:21:00,435.6,87.58,85.64,87.98,65.99,0.0,66.82,65.33,68.46,66.16,68.93
2026-01-10 11:22:00,437.4,88.11,85.93,87.54,66.28,0.0,66.68,65.82,68.25,66.44,68.72
2026-01-10 11:23:00,436.6,87.5,85.88,87.31,65.61,0.0,67.16,66.34,67.71,66.4,68.11
2026-01-10 11:24:00,436.2,87.92,86.01,87.33,66.04,0.0,67.25,66.42,68.01,66.59,67.98
2026-01-10 11:25:00,437.0,87.83,85.81,87.72,66.11,0.0,66.96,66.29,68.08,66.5,67.72
2026-01-10 11:26:00,436.7,87.67,86.1,87.83,66.3,0.0,66.87,66.03,68.17,66.82,67.9
2026-01-10 11:27:00,434.3,87.91,86.34,87.66,66.53,0.0,66.72,65.74,67.54,66.95,67.29
2026-01-10 11:28:00,432.9,87.37,85.98,87.35,65.62,0.0,66.71,66.02,67.31,66.69,67.47
2026-01-10 11:29:00,435.1,87.79,86.14,87.3,66.02,0.0,66.35,66.13,67.71,66.59,67.65
2026-01-10 11:30:00,434.9,87.81,86.44,87.44,66.37,0.0,66.44,66.2,68.22,66.65,67.77
2026-01-10 11:31:00,433.8,87.53,86.61,87.71,66.49,0.0,66.16,66.95,68.03,67.09,67.85
2026-01-10 11:32:00,434.0,87.68,86.49,87.44,66.31,0.0,66.51,67.15,68.17,67.3,68.65
2026-01-10 11:33:00,436.3,87.42,86.22,87.52,65.97,0.0,67.05,67.29,68.56,66.59,68.48
2026-01-10 11:34:00,435.4,87.32,85.63,86.96,65.03,0.0,66.57,67.2,68.48,66.35,68.31
2026-01-10 11:35:00,436.7,87.57,86.02,87.81,66.15,0.0,66.3,66.63,68.22,66.32,67.59
2026-01-10 11:36:00,435.1,87.78,85.59,88.42,66.43,0.0,65.94,66.68,68.52,65.91,67.55
2026-01-10 11:37:00,435.0,87.73,85.28,88.3,66.06,0.0,65.96,66.32,68.8,65.54,67.54
2026-01-10 11:38:00,434.9,88.16,84.88,88.43,66.18,0.0,66.37,66.05,68.66,65.61,66.9
2026-01-10 11:39:00,434.3,88.39,85.41,88.77,67.02,0.0,67.33,66.07,68.41,65.38,67.97
2026-01-10 11:40:00,435.4,88.4,85.17,89.15,67.12,0.0,67.56,66.03,68.21,65.01,67.99
2026-01-10 11:41:00,433.7,88.19,84.72,89.29,66.71,0.0,67.18,65.68,68.55,65.56,67.88
2026-01-10 11:42:00,433.7,88.4,84.44,89.22,66.6,0.0,66.83,66.36,68.96,65.52,67.65
2026-01-10 11:43:00,432.4,87.91,84.45,89.22,66.24,0.0,67.13,65.92,68.88,65.78,67.75
2026-01-10 11:44:00,433.9,87.79,84.23,89.39,66.1,0.0,66.07,66.37,68.99,65.5,67.54
2026-01-10 11:45:00,436.9,87.24,84.46,89.14,65.67,0.0,66.15,66.06,68.42,64.83,67.52
2026-01-10 11:46:00,436.9,87.15,84.29,89.5,65.75,0.0,66.13,66.29,68.36,65.27,67.2
2026-01-10 11:47:00,439.1,87.44,84.27,89.43,65.9,0.0,66.05,66.11,68.27,65.45,67.11
2026-01-10 11:48:00,436.5,87.48,84.11,89.71,66.0,0.0,65.98,66.27,68.1,65.32,67.32
2026-01-10 11:49:00,434.6,87.66,84.36,89.48,66.16,0.0,66.3,65.53,67.47,65.24,67.41
2026-01-10 11:50:00,431.7,88.18,84.19,89.86,66.71,0.0,65.75,65.84,68.03,65.75,67.87
2026-01-10 11:51:00,432.7,88.04,84.18,90.15,66.82,0.0,65.33,65.8,68.24,65.59,67.71
2026-01-10 11:52:00,430.6,88.21,84.45,89.51,66.68,0.0,65.82,65.97,67.95,64.99,67.33
2026-01-10 11:53:00,429.5,88.76,84.44,89.61,67.16,0.0,66.34,66.13,67.91,64.8,66.64
2026-01-10 11:54:00,431.7,88.82,84.45,89.65,67.25,0.0,66.42,65.84,68.07,64.14,66.36
2026-01-10 11:55:00,431.1,88.58,84.21,89.76,66.96,0.0,66.29,66.19,68.0,63.92,66.21
2026-01-10 11:56:00,432.0,88.36,84.39,89.67,66.87,0.0,66.03,66.46,68.15,63.41,66.36
2026-01-10 11:57:00,432.3,88.25,84.25,89.73,66.72,0.0,65.74,66.69,68.56,62.96,66.19
2026-01-10 11:58:00,430.5,88.36,84.46,89.39,66.71,0.0,66.02,66.84,68.21,62.94,66.58
2026-01-10 11:59:00,432.8,88.44,83.86,89.45,66.35,0.0,66.13,67.27,67.67,63.56,66.12
2026-01-10 12:00:00,435.1,88.55,84.15,89.17,66.44,0.0,66.2,67.59,67.64,64.25,65.95
2026-01-10 12:01:00,432.8,88.09,84.42,88.97,66.16,0.0,66.95,67.59,67.36,64.44,66.42
2026-01-10 12:02:00,433.8,88.22,84.64,89.07,66.51,0.0,67.15,68.12,67.24,64.38,66.22
2026-01-10 12:03:00,434.9,88.67,84.67,89.31,67.05,0.0,67.29,68.43,67.48,64.88,66.21
2026-01-10 12:04:00,436.3,88.32,84.46,89.24,66.57,0.0,67.2,68.13,67.03,64.99,65.86
2026-01-10 12:05:00,435.1,88.23,84.25,89.19,66.3,0.0,66.63,67.87,66.28,64.59,66.12
2026-01-10 12:06:00,436.7,87.91,84.28,89.01,65.94,0.0,66.68,68.15,66.68,64.93,66.34
2026-01-10 12:07:00,434.0,88.39,84.26,88.57,65.96,0.0,66.32,67.99,67.05,64.94,66.39
2026-01-10 12:08:00,432.5,88.69,84.13,88.95,66.37,0.0,66.05,67.38,66.93,65.04,65.85
2026-01-10 12:09:00,435.0,89.12,84.85,89.04,67.33,0.0,66.07,67.56,66.71,64.9,65.05
2026-01-10 12:10:00,435.6,89.35,84.55,89.43,67.56,0.0,66.03,68.0,66.92,65.09,65.29
2026-01-10 12:11:00,438.4,89.0,84.46,89.36,67.18,0.0,65.68,67.41,66.58,64.63,65.82
2026-01-10 12:12:00,438.2,89.01,84.18,89.19,66.83,0.0,66.36,67.33,66.93,65.29,65.83
2026-01-10 12:13:00,437.8,89.13,84.45,89.19,67.13,0.0,65.92,66.87,67.09,64.76,65.9
2026-01-10 12:14:00,440.4,88.75,84.08,88.54,66.07,0.0,66.37,66.94,66.48,65.01,65.93
2026-01-10 12:15:00,443.1,88.87,83.88,88.73,66.15,0.0,66.06,67.06,67.22,64.36,65.69
2026-01-10 12:16:00,440.4,88.75,84.17,88.52,66.13,0.0,66.29,66.82,67.01,64.78,65.77
2026-01-10 12:17:00,442.9,88.91,84.15,88.28,66.05,0.0,66.11,67.11,67.62,64.89,65.05
2026-01-10 12:18:00,442.0,88.84,84.5,87.9,65.98,0.0,66.27,67.28,67.74,64.15,65.23
2026-01-10 12:19:00,441.6,88.6,84.68,88.37,66.3,0.0,65.53,68.12,67.58,64.36,64.88
2026-01-10 12:20:00,441.8,88.68,84.09,88.18,65.75,0.0,65.84,68.73,67.44,64.52,64.97
2026-01-10 12:21:00,442.1,88.27,84.1,88.01,65.33,0.0,65.8,68.46,67.13,65.05,64.68
2026-01-10 12:22:00,441.9,88.41,84.34,88.27,65.82,0.0,65.97,68.25,67.75,64.62,64.35
2026-01-10 12:23:00,441.5,88.62,84.61,88.48,66.34,0.0,66.13,67.71,67.44,64.66,64.42
2026-01-10 12:24:00,439.3,88.54,85.02,88.22,66.42,0.0,65.84,68.01,67.83,65.41,64.66
2026-01-10 12:25:00,441.6,88.74,84.46,88.45,66.29,0.0,66.19,68.08,68.29,65.61,64.65
2026-01-10 12:26:00,439.0,88.6,84.43,88.27,66.03,0.0,66.46,68.17,68.9,65.54,64.46
2026-01-10 12:27:00,438.4,88.44,84.21,88.27,65.74,0.0,66.69,67.54,69.05,65.45,63.87
2026-01-10 12:28:00,436.0,88.58,84.5,88.19,66.02,0.0,66.84,67.31,69.17,65.17,63.56
2026-01-10 12:29:00,438.0,88.96,84.32,88.16,66.13,0.0,67.27,67.71,69.79,65.96,63.38
2026-01-10 12:30:00,437.4,89.45,84.14,87.95,66.2,0.0,67.59,68.22,70.21,65.82,63.4
2026-01-10 12:31:00,436.4,89.52,84.54,88.47,66.95,0.0,67.59,68.03,70.59,65.72,62.87
2026-01-10 12:32:00,438.3,89.5,84.69,88.59,67.15,0.0,68.12,68.17,70.01,66.07,63.03
2026-01-10 12:33:00,438.0,89.45,85.02,88.49,67.29,0.0,68.43,68.56,69.69,65.95,62.89
2026-01-10 12:34:00,437.1,89.1,85.5,88.21,67.2,0.0,68.13,68.48,69.93,65.8,62.62
2026-01-10 12:35:00,438.0,88.88,85.17,88.01,66.63,0.0,67.87,68.22,70.2,65.89,62.45
2026-01-10 12:36:00,439.1,88.94,85.27,87.93,66.68,0.0,68.15,68.52,70.37,65.69,62.83
2026-01-10 12:37:00,438.6,89.14,84.92,87.61,66.32,0.0,67.99,68.8,70.53,65.91,63.26
2026-01-10 12:38:00,440.5,89.2,84.57,87.57,66.05,0.0,67.38,68.66,70.11,66.21,62.78
2026-01-10 12:39:00,442.3,89.7,84.43,87.23,66.07,0.0,67.56,68.41,70.2,66.6,62.54
2026-01-10 12:40:00,443.8,89.63,84.73,86.94,66.03,0.0,68.0,68.21,70.2,66.69,62.6
2026-01-10 12:41:00,442.4,89.55,84.25,87.05,65.68,0.0,67.41,68.55,70.06,66.57,62.63
2026-01-10 12:42:00,439.8,89.9,84.41,87.44,66.36,0.0,67.33,68.96,70.3,66.12,62.97
2026-01-10 12:43:00,440.5,90.13,83.8,87.26,65.92,0.0,66.87,68.88,70.21,66.61,63.56
2026-01-10 12:44:00,442.6,90.06,84.15,87.57,66.37,0.0,66.94,68.99,69.74,67.06,64.24
2026-01-10 12:45:00,440.7,89.71,84.36,87.29,66.06,0.0,67.06,68.42,69.76,67.18,64.61
2026-01-10 12:46:00,438.7,90.08,84.25,87.34,66.29,0.0,66.82,68.36,69.35,67.19,64.6
2026-01-10 12:47:00,439.8,90.08,83.95,87.42,66.11,0.0,67.11,68.27,68.99,67.3,64.55
2026-01-10 12:48:00,439.2,90.0,84.28,87.37,66.27,0.0,67.28,68.1,68.73,67.11,64.41
2026-01-10 12:49:00,438.8,89.65,83.6,87.43,65.53,0.0,68.12,67.47,69.15,67.08,64.8
2026-01-10 12:50:00,439.8,89.97,83.67,87.46,65.84,0.0,68.73,68.03,68.82,66.5,65.04
2026-01-10 12:51:00,441.8,89.9,83.85,87.3,65.8,0.0,68.46,68.24,68.66,66.26,65.78
2026-01-10 12:52:00,444.0,89.71,83.98,87.55,65.97,0.0,68.25,67.95,68.6,66.1,65.87
2026-01-10 12:53:00,441.4,90.05,83.72,87.72,66.13,0.0,67.71,67.91,67.88,66.66,66.59
2026-01-10 12:54:00,441.6,89.64,83.77,87.69,65.84,0.0,68.01,68.07,67.93,67.18,66.69
2026-01-10 12:55:00,440.2,89.66,84.05,87.82,66.19,0.0,68.08,68.0,68.19,67.13,66.75
2026-01-10 12:56:00,441.0,89.8,84.21,87.89,66.46,0.0,68.17,68.15,67.89,66.61,67.25
2026-01-10 12:57:00,438.8,89.85,84.52,87.81,66.69,0.0,67.54,68.56,67.99,66.87,67.52
2026-01-10 12:58:00,438.4,89.77,84.67,87.94,66.84,0.0,67.31,68.21,67.77,66.36,68.13
2026-01-10 12:59:00,440.5,89.81,85.2,87.9,67.27,0.0,67.71,67.67,67.95,66.62,67.69
2026-01-10 13:00:00,440.4,90.34,85.56,87.44,67.59,0.0,68.22,67.64,67.6,66.66,67.44
2026-01-10 13:01:00,438.7,90.62,85.46,87.28,67.59,0.0,68.03,67.36,67.37,67.03,67.3
2026-01-10 13:02:00,437.3,90.43,85.67,87.94,68.12,0.0,68.17,67.24,67.06,67.01,67.13
2026-01-10 13:03:00,435.3,90.6,85.75,88.09,68.43,0.0,68.56,67.48,66.96,66.78,66.88
2026-01-10 13:04:00,435.8,90.28,86.06,87.7,68.13,0.0,68.48,67.03,66.67,66.9,66.71
2026-01-10 13:05:00,434.1,89.72,86.26,87.69,67.87,0.0,68.22,66.28,66.79,66.68,67.14
2026-01-10 13:06:00,435.9,90.03,86.18,87.83,68.15,0.0,68.52,66.68,66.72,67.33,67.39
2026-01-10 13:07:00,438.2,89.87,86.27,87.7,67.99,0.0,68.8,67.05,66.47,67.03,67.57
2026-01-10 13:08:00,440.5,88.88,86.51,87.63,67.38,0.0,68.66,66.93,66.02,66.85,67.63
