Production_End_Time,Batch_PartNo,Part_No,Part_SLNo,Availability,Performance,Quality,Current_OEE,Current_Speed_pct,Prev_Speed_pct,Speed_Delta,DownTime_sec,OEE_Delta,_pos_ratio,Planned_Prod_Duration,Production_Duration,Production_Delay_sec,Predicted_OEE_t1,Recommended_Speed,OEE_lag1,OEE_roll5_mean,OEE_trend3,OEE_min5,OEE_max5,OEE_range5
2026-02-23 03:31:26,TOP_b6683,TOP_b6683_9,9,98,100,96,94,90,90,0,0,0,1.0,540,531,0,94,80,94,86.4,26.0,68,96,28
2026-02-23 03:32:27,HIGH_b6684,HIGH_b6684_1,1,100,96,100,96,70,70,0,0,0,0.0,60,65,5,95,80,96,96.0,0.0,96,96,0
2026-02-23 03:33:41,HIGH_b6684,HIGH_b6684_2,2,100,95,100,95,70,70,0,0,-1,0.1667,120,130,10,93,80,96,95.5,0.0,95,96,1
2026-02-23 03:35:03,HIGH_b6684,HIGH_b6684_3,3,100,93,100,93,70,70,0,0,-2,0.3333,180,195,15,80,80,95,94.7,-3.0,93,96,3
2026-02-23 03:36:03,HIGH_b6684,HIGH_b6684_4,4,92,100,87,80,90,70,20,0,-13,0.5,240,279,39,80,60,93,91.0,-16.0,80,96,16
2026-02-23 03:37:19,HIGH_b6684,HIGH_b6684_5,5,92,100,87,80,90,90,0,0,0,0.6667,300,363,63,67,60,80,88.8,-16.0,80,96,16
2026-02-23 03:38:46,HIGH_b6684,HIGH_b6684_6,6,86,100,78,67,90,90,0,0,-13,0.8333,360,447,87,66,60,80,83.0,-28.0,67,95,28
2026-02-23 03:39:56,HIGH_b6684,HIGH_b6684_7,7,85,100,77,66,90,90,0,0,-1,1.0,420,531,111,66,60,67,77.2,-27.0,66,93,27
2026-02-23 03:41:08,MED_LOW_b6685,MED_LOW_b6685_1,1,28,100,12,3,100,100,0,0,0,0.0,60,93,33,3,60,3,3.0,0.0,3,3,0
2026-02-23 03:42:20,MED_LOW_b6685,MED_LOW_b6685_2,2,27,100,12,3,20,100,-80,0,0,0.125,120,111,0,11,40,3,3.0,0.0,3,3,0
2026-02-23 03:43:48,MED_LOW_b6685,MED_LOW_b6685_3,3,42,76,33,11,20,20,0,0,8,0.25,180,129,0,14,60,3,5.7,8.0,3,11,8
2026-02-23 03:44:52,MED_LOW_b6685,MED_LOW_b6685_4,4,50,56,49,14,20,20,0,0,3,0.375,240,147,0,10,40,11,7.8,11.0,3,14,11
2026-02-23 03:45:58,MED_LOW_b6685,MED_LOW_b6685_5,5,56,29,63,10,80,20,60,0,-4,0.5,300,222,0,13,60,14,8.2,7.0,3,14,11
2026-02-23 03:47:00,MED_LOW_b6685,MED_LOW_b6685_6,6,52,39,66,13,80,80,0,0,3,0.625,360,297,0,15,80,10,10.2,10.0,3,14,11
2026-02-23 03:48:27,MED_LOW_b6685,MED_LOW_b6685_7,7,49,50,59,15,80,80,0,0,2,0.75,420,372,0,12,60,13,12.6,4.0,10,15,5
2026-02-23 03:49:38,MED_LOW_b6685,MED_LOW_b6685_8,8,49,52,48,12,80,80,0,0,-3,0.875,480,447,0,9,80,15,12.8,-2.0,10,15,5
2026-02-23 03:51:01,MED_LOW_b6685,MED_LOW_b6685_9,9,39,70,32,9,80,80,0,0,-3,1.0,540,522,0,9,40,12,11.8,-1.0,9,15,6
2026-02-23 03:52:28,MED_HIGH_b6686,MED_HIGH_b6686_1,1,97,49,100,48,10,10,0,0,0,0.0,60,9,0,46,80,48,48.0,0.0,48,48,0
2026-02-23 03:53:31,MED_HIGH_b6686,MED_HIGH_b6686_2,2,96,48,100,46,40,10,30,0,-2,0.25,120,46,0,43,60,48,47.0,0.0,46,48,2
2026-02-23 03:54:42,MED_HIGH_b6686,MED_HIGH_b6686_3,3,95,46,100,43,40,40,0,0,-3,0.5,180,83,0,45,60,46,45.7,-5.0,43,48,5
2026-02-23 03:56:00,MED_HIGH_b6686,MED_HIGH_b6686_4,4,94,48,100,45,40,40,0,0,2,0.75,240,120,0,31,60,43,45.5,-3.0,43,48,5
2026-02-23 03:57:15,MED_HIGH_b6686,MED_HIGH_b6686_5,5,74,43,99,31,40,40,0,56,-14,1.0,300,213,0,31,60,45,42.6,-17.0,31,48,17
2026-02-23 03:58:21,MED_HIGH_b6687,MED_HIGH_b6687_1,1,32,25,48,3,40,40,0,237,-28,0.0,60,274,214,3,20,3,3.0,0.0,3,3,0
2026-02-23 03:59:48,MED_HIGH_b6687,MED_HIGH_b6687_2,2,40,19,40,3,40,40,0,151,0,0.1429,120,462,342,1,20,3,3.0,0.0,3,3,0
2026-02-23 04:00:53,MED_HIGH_b6687,MED_HIGH_b6687_3,3,30,23,23,1,40,40,0,298,-2,0.2857,180,797,617,0,20,3,2.3,-2.0,1,3,2
2026-02-23 04:01:56,MED_HIGH_b6687,MED_HIGH_b6687_4,4,12,14,14,0,70,40,30,180,-1,0.4286,240,1042,802,53,20,1,1.8,-3.0,0,3,3
2026-02-23 04:03:08,MED_HIGH_b6687,MED_HIGH_b6687_5,5,85,73,87,53,70,70,0,0,53,0.5714,300,1107,807,51,80,0,12.0,50.0,0,53,53
2026-02-23 04:04:18,MED_HIGH_b6687,MED_HIGH_b6687_6,6,83,75,83,51,70,70,0,0,-2,0.7143,360,1172,812,49,80,53,21.6,48.0,0,53,53
2026-02-23 04:05:45,MED_HIGH_b6687,MED_HIGH_b6687_7,7,81,76,81,49,70,70,0,0,-2,0.8571,420,1237,817,51,80,51,30.8,48.0,0,53,53
2026-02-23 04:06:47,MED_HIGH_b6687,MED_HIGH_b6687_8,8,76,95,70,51,70,70,0,0,2,1.0,480,1302,822,51,60,49,40.8,51.0,0,53,53
2026-02-23 04:08:04,MED_HIGH_b6688,MED_HIGH_b6688_1,1,97,50,100,48,10,10,0,0,0,0.0,60,9,0,46,60,48,48.0,0.0,48,48,0
2026-02-23 04:09:18,MED_HIGH_b6688,MED_HIGH_b6688_2,2,96,48,100,46,10,10,0,0,-2,0.2,120,18,0,44,80,48,47.0,0.0,46,48,2
2026-02-23 04:10:23,MED_HIGH_b6688,MED_HIGH_b6688_3,3,96,46,100,44,20,10,10,0,-2,0.4,180,36,0,43,80,46,46.0,-4.0,44,48,4
2026-02-23 04:11:28,MED_HIGH_b6688,MED_HIGH_b6688_4,4,95,45,100,43,20,20,0,0,-1,0.6,240,54,0,41,80,44,45.2,-5.0,43,48,5
2026-02-23 04:12:56,MED_HIGH_b6688,MED_HIGH_b6688_5,5,94,43,100,41,20,20,0,0,-2,0.8,300,72,0,39,60,43,44.4,-7.0,41,48,7
2026-02-23 04:14:00,MED_HIGH_b6688,MED_HIGH_b6688_6,6,94,42,100,39,20,20,0,0,-2,1.0,360,90,0,39,60,41,42.6,-7.0,39,46,7
2026-02-23 04:15:05,MED_b6689,MED_b6689_1,1,67,79,66,35,70,70,0,0,0,0.0,60,65,5,34,60,35,35.0,0.0,35,35,0
2026-02-23 04:16:06,MED_b6689,MED_b6689_2,2,67,78,65,34,70,70,0,0,-1,0.0909,120,130,10,33,80,35,34.5,0.0,34,35,1
2026-02-23 04:17:20,MED_b6689,MED_b6689_3,3,66,77,65,33,70,70,0,0,-1,0.1818,180,195,15,2,60,34,34.0,-2.0,33,35,2
2026-02-23 04:18:21,MED_b6689,MED_b6689_4,4,22,30,41,2,100,70,30,240,-31,0.2727,240,528,288,2,20,33,26.0,-33.0,2,35,33
2026-02-23 04:19:21,MED_b6689,MED_b6689_5,5,31,29,31,2,100,100,0,128,0,0.3636,300,749,449,0,20,2,21.2,-33.0,2,35,33
2026-02-23 04:20:44,MED_b6689,MED_b6689_6,6,13,34,13,0,50,100,-50,163,-2,0.4545,360,958,598,0,20,2,14.2,-34.0,0,34,34
2026-02-23 04:22:12,MED_b6689,MED_b6689_7,7,14,19,12,0,50,50,0,83,0,0.5455,420,1087,667,30,20,0,7.4,-33.0,0,33,33
2026-02-23 04:23:18,MED_b6689,MED_b6689_8,8,66,72,65,30,50,50,0,0,30,0.6364,480,1133,653,33,60,0,6.8,28.0,0,30,30
2026-02-23 04:24:48,MED_b6689,MED_b6689_9,9,71,64,73,33,50,50,0,0,3,0.7273,540,1179,639,33,60,30,13.0,31.0,0,33,33
2026-02-23 04:26:14,MED_b6689,MED_b6689_10,10,75,58,78,33,50,50,0,0,0,0.8182,600,1225,625,34,60,33,19.2,33.0,0,33,33
2026-02-23 04:27:36,MED_b6689,MED_b6689_11,11,75,58,79,34,50,50,0,0,1,0.9091,660,1271,611,35,60,33,26.0,34.0,0,34,34
2026-02-23 04:28:48,MED_b6689,MED_b6689_12,12,76,59,80,35,50,50,0,0,1,1.0,720,1317,597,35,60,34,33.0,5.0,30,35,5
2026-02-23 04:30:00,LOW_b6690,LOW_b6690_1,1,43,22,48,5,10,10,0,0,-30,0.0,60,9,0,4,60,5,5.0,0.0,5,5,0
2026-02-23 04:31:11,LOW_b6690,LOW_b6690_2,2,42,21,47,4,10,10,0,0,-1,0.1111,120,18,0,4,60,5,4.5,0.0,4,5,1
2026-02-23 04:32:19,LOW_b6690,LOW_b6690_3,3,42,19,47,4,10,10,0,0,0,0.2222,180,27,0,4,80,4,4.3,-1.0,4,5,1
2026-02-23 04:33:35,LOW_b6690,LOW_b6690_4,4,34,34,32,4,10,10,0,0,0,0.3333,240,36,0,5,20,4,4.2,-1.0,4,5,1
2026-02-23 04:34:44,LOW_b6690,LOW_b6690_5,5,38,23,51,5,10,10,0,0,1,0.4444,300,45,0,3,40,4,4.4,0.0,4,5,1
2026-02-23 04:35:58,LOW_b6690,LOW_b6690_6,6,41,17,46,3,10,10,0,0,-2,0.5556,360,54,0,3,40,5,4.0,-1.0,3,5,2
2026-02-23 04:37:21,LOW_b6690,LOW_b6690_7,7,40,17,45,3,50,10,40,0,0,0.6667,420,100,0,4,60,3,3.8,-1.0,3,5,2
2026-02-23 04:38:44,LOW_b6690,LOW_b6690_8,8,40,20,45,4,50,50,0,0,1,0.7778,480,146,0,4,40,3,3.8,0.0,3,5,2
2026-02-23 04:39:45,LOW_b6690,LOW_b6690_9,9,40,24,45,4,50,50,0,0,0,0.8889,540,192,0,1,60,4,3.8,-1.0,3,5,2
2026-02-23 04:40:48,LOW_b6690,LOW_b6690_10,10,18,21,36,1,50,50,0,127,-3,1.0,600,365,0,1,60,4,3.0,-2.0,1,4,3
2026-02-23 04:41:54,MED_b6691,MED_b6691_1,1,67,78,66,34,70,70,0,0,0,0.0,60,65,5,33,60,34,34.0,0.0,34,34,0
2026-02-23 04:43:08,MED_b6691,MED_b6691_2,2,66,76,65,33,60,70,-10,0,-1,0.25,120,121,1,32,60,34,33.5,0.0,33,34,1
2026-02-23 04:44:35,MED_b6691,MED_b6691_3,3,70,65,71,32,60,60,0,0,-1,0.5,180,177,0,30,80,33,33.0,-2.0,32,34,2
2026-02-23 04:45:54,MED_b6691,MED_b6691_4,4,68,64,70,30,60,60,0,0,-2,0.75,240,233,0,17,60,32,32.2,-4.0,30,34,4
2026-02-23 04:46:59,MED_b6691,MED_b6691_5,5,48,54,64,17,60,60,0,108,-13,1.0,300,397,97,17,80,30,29.2,-17.0,17,34,17
2026-02-23 04:48:11,HIGH_b6692,HIGH_b6692_1,1,91,65,100,59,40,40,0,65,0,0.0,60,102,42,57,80,59,59.0,0.0,59,59,0
2026-02-23 04:49:31,HIGH_b6692,HIGH_b6692_2,2,91,63,100,57,40,40,0,171,-2,0.125,120,310,190,56,80,59,58.0,0.0,57,59,2
2026-02-23 04:50:41,HIGH_b6692,HIGH_b6692_3,3,90,62,100,56,80,40,40,103,-1,0.25,180,488,308,6,80,57,57.3,-3.0,56,59,3
2026-02-23 04:52:02,HIGH_b6692,HIGH_b6692_4,4,51,22,62,6,80,80,0,262,-50,0.375,240,825,585,5,20,56,44.5,-53.0,6,59,53
2026-02-23 04:53:05,HIGH_b6692,HIGH_b6692_5,5,33,40,39,5,100,80,20,271,-1,0.5,300,1189,889,2,20,6,36.6,-54.0,5,59,54
2026-02-23 04:54:07,HIGH_b6692,HIGH_b6692_6,6,24,31,28,2,100,100,0,164,-3,0.625,360,1446,1086,0,20,5,25.2,-55.0,2,57,55
2026-02-23 04:55:19,HIGH_b6692,HIGH_b6692_7,7,9,15,17,0,100,100,0,224,-2,0.75,420,1763,1343,68,20,2,13.8,-56.0,0,56,56
2026-02-23 04:56:35,HIGH_b6692,HIGH_b6692_8,8,83,95,87,68,100,100,0,0,68,0.875,480,1856,1376,41,80,0,16.2,62.0,0,68,68
2026-02-23 04:57:38,HIGH_b6692,HIGH_b6692_9,9,73,91,62,41,100,100,0,0,-27,1.0,540,1949,1409,41,80,68,23.2,36.0,0,68,68
2026-02-23 04:59:05,HIGH_b6693,HIGH_b6693_1,1,87,86,85,63,90,90,0,0,22,0.0,60,84,24,59,80,63,63.0,0.0,63,63,0
2026-02-23 05:00:12,HIGH_b6693,HIGH_b6693_2,2,85,82,85,59,90,90,0,0,-4,0.0909,120,168,48,75,80,63,61.0,0.0,59,63,4
2026-02-23 05:01:17,HIGH_b6693,HIGH_b6693_3,3,89,100,85,75,80,90,-10,0,16,0.1818,180,243,63,90,80,59,65.7,12.0,59,75,16
2026-02-23 05:02:25,HIGH_b6693,HIGH_b6693_4,4,95,100,94,90,80,80,0,0,15,0.2727,240,318,78,90,80,75,71.8,27.0,59,90,31
2026-02-23 05:03:33,HIGH_b6693,HIGH_b6693_5,5,95,100,94,90,80,80,0,0,0,0.3636,300,393,93,89,80,90,75.4,27.0,59,90,31
2026-02-23 05:05:01,HIGH_b6693,HIGH_b6693_6,6,95,100,94,89,100,80,20,0,-1,0.4545,360,486,126,89,80,90,80.6,30.0,59,90,31
2026-02-23 05:06:20,HIGH_b6693,HIGH_b6693_7,7,95,100,94,89,100,100,0,0,0,0.5455,420,579,159,73,80,89,86.6,14.0,75,90,15
2026-02-23 05:07:49,HIGH_b6693,HIGH_b6693_8,8,88,100,84,73,100,100,0,0,-16,0.6364,480,672,192,56,80,89,86.2,-17.0,73,90,17
2026-02-23 05:08:57,HIGH_b6693,HIGH_b6693_9,9,79,100,71,56,50,100,-50,0,-17,0.7273,540,718,178,87,80,73,79.4,-34.0,56,90,34
2026-02-23 05:10:03,HIGH_b6693,HIGH_b6693_10,10,94,100,93,87,50,50,0,0,31,0.8182,600,764,164,87,80,56,78.8,-2.0,56,89,33
2026-02-23 05:11:17,HIGH_b6693,HIGH_b6693_11,11,98,89,100,87,50,50,0,0,0,0.9091,660,810,150,79,80,87,78.4,-2.0,56,89,33
2026-02-23 05:12:42,HIGH_b6693,HIGH_b6693_12,12,100,79,100,79,50,50,0,0,-8,1.0,720,856,136,79,80,87,76.4,6.0,56,87,31
2026-02-23 05:13:43,HIGH_b6694,HIGH_b6694_1,1,100,81,100,81,30,30,0,0,0,0.0,60,28,0,80,60,81,81.0,0.0,81,81,0
2026-02-23 05:15:09,HIGH_b6694,HIGH_b6694_2,2,100,80,100,80,30,30,0,0,-1,0.2,120,56,0,78,60,81,80.5,0.0,80,81,1
2026-02-23 05:16:30,HIGH_b6694,HIGH_b6694_3,3,100,78,100,78,80,30,50,0,-2,0.4,180,131,0,82,60,80,79.7,-3.0,78,81,3
2026-02-23 05:17:55,HIGH_b6694,HIGH_b6694_4,4,100,82,100,82,80,80,0,0,4,0.6,240,206,0,86,60,78,80.2,1.0,78,82,4
2026-02-23 05:18:56,HIGH_b6694,HIGH_b6694_5,5,98,88,100,86,80,80,0,0,4,0.8,300,281,0,82,60,82,81.4,5.0,78,86,8
2026-02-23 05:20:15,HIGH_b6694,HIGH_b6694_6,6,94,94,93,82,80,80,0,0,-4,1.0,360,356,0,82,60,86,81.6,2.0,78,86,8
2026-02-23 05:21:43,MED_HIGH_b6695,MED_HIGH_b6695_1,1,94,72,100,67,50,50,0,0,0,0.0,60,46,0,66,60,67,67.0,0.0,67,67,0
2026-02-23 05:22:45,MED_HIGH_b6695,MED_HIGH_b6695_2,2,94,71,100,66,50,50,0,0,-1,0.0909,120,92,0,65,80,67,66.5,0.0,66,67,1
2026-02-23 05:23:51,MED_HIGH_b6695,MED_HIGH_b6695_3,3,93,70,100,65,50,50,0,0,-1,0.1818,180,138,0,64,60,66,66.0,-2.0,65,67,2
2026-02-23 05:25:17,MED_HIGH_b6695,MED_HIGH_b6695_4,4,93,69,99,64,60,50,10,0,-1,0.2727,240,194,0,63,60,65,65.5,-3.0,64,67,3
2026-02-23 05:26:24,MED_HIGH_b6695,MED_HIGH_b6695_5,5,93,69,99,63,60,60,0,0,-1,0.3636,300,250,0,63,60,64,65.0,-4.0,63,67,4
2026-02-23 05:27:40,MED_HIGH_b6695,MED_HIGH_b6695_6,6,90,76,93,63,80,60,20,0,0,0.4545,360,325,0,62,60,63,64.2,-3.0,63,66,3
2026-02-23 05:29:06,MED_HIGH_b6695,MED_HIGH_b6695_7,7,89,75,93,62,80,80,0,0,-1,0.5455,420,400,0,61,60,63,63.4,-3.0,62,65,3
2026-02-23 05:30:08,MED_HIGH_b6695,MED_HIGH_b6695_8,8,85,84,86,61,80,80,0,0,-1,0.6364,480,475,0,56,80,62,62.6,-3.0,61,64,3
2026-02-23 05:31:08,MED_HIGH_b6695,MED_HIGH_b6695_9,9,79,93,76,56,50,80,-30,0,-5,0.7273,540,521,0,59,60,61,61.0,-7.0,56,63,7
2026-02-23 05:32:08,MED_HIGH_b6695,MED_HIGH_b6695_10,10,85,82,85,59,50,50,0,0,3,0.8182,600,567,0,58,80,56,60.2,-4.0,56,63,7
2026-02-23 05:33:17,MED_HIGH_b6695,MED_HIGH_b6695_11,11,89,72,92,58,50,50,0,0,-1,0.9091,660,613,0,57,60,59,59.2,-4.0,56,62,6
2026-02-23 05:34:18,MED_HIGH_b6695,MED_HIGH_b6695_12,12,90,64,98,57,50,50,0,0,-1,1.0,720,659,0,57,80,58,58.2,-4.0,56,61,5
2026-02-23 05:35:39,MED_LOW_b6696,MED_LOW_b6696_1,1,57,29,64,11,10,10,0,0,0,0.0,60,9,0,10,60,11,11.0,0.0,11,11,0
2026-02-23 05:37:07,MED_LOW_b6696,MED_LOW_b6696_2,2,57,28,64,10,10,10,0,0,-1,0.2,120,18,0,9,60,11,10.5,0.0,10,11,1
2026-02-23 05:38:34,MED_LOW_b6696,MED_LOW_b6696_3,3,56,26,63,9,10,10,0,0,-1,0.4,180,27,0,9,60,10,10.0,-2.0,9,11,2
2026-02-23 05:39:51,MED_LOW_b6696,MED_LOW_b6696_4,4,56,25,63,9,10,10,0,0,0,0.6,240,36,0,8,60,9,9.8,-2.0,9,11,2
2026-02-23 05:41:16,MED_LOW_b6696,MED_LOW_b6696_5,5,56,23,62,8,10,10,0,0,-1,0.8,300,45,0,7,60,9,9.4,-3.0,8,11,3
2026-02-23 05:42:19,MED_LOW_b6696,MED_LOW_b6696_6,6,54,22,61,7,10,10,0,0,-1,1.0,360,54,0,7,80,8,8.6,-3.0,7,10,3
2026-02-23 05:43:40,MED_LOW_b6697,MED_LOW_b6697_1,1,48,68,43,14,70,70,0,0,0,0.0,60,65,5,14,40,14,14.0,0.0,14,14,0
2026-02-23 05:44:56,MED_LOW_b6697,MED_LOW_b6697_2,2,47,67,43,14,70,70,0,0,0,0.1111,120,130,10,13,80,14,14.0,0.0,14,14,0
2026-02-23 05:45:58,MED_LOW_b6697,MED_LOW_b6697_3,3,46,67,43,13,70,70,0,0,-1,0.2222,180,195,15,0,60,14,13.7,-1.0,13,14,1
2026-02-23 05:47:00,MED_LOW_b6697,MED_LOW_b6697_4,4,17,21,19,0,60,70,-10,297,-13,0.3333,240,548,308,0,20,13,10.2,-14.0,0,14,14
2026-02-23 05:48:17,MED_LOW_b6697,MED_LOW_b6697_5,5,14,30,17,0,60,60,0,262,0,0.4444,300,866,566,0,20,0,8.2,-14.0,0,14,14
2026-02-23 05:49:41,MED_LOW_b6697,MED_LOW_b6697_6,6,4,11,11,0,60,60,0,207,0,0.5556,360,1129,769,2,20,0,5.4,-14.0,0,14,14
2026-02-23 05:51:02,MED_LOW_b6697,MED_LOW_b6697_7,7,16,37,40,2,30,60,-30,129,2,0.6667,420,1286,866,4,20,0,3.0,-11.0,0,13,13
2026-02-23 05:52:08,MED_LOW_b6697,MED_LOW_b6697_8,8,26,33,50,4,30,30,0,274,2,0.7778,480,1588,1108,6,20,2,1.2,4.0,0,4,4
2026-02-23 05:53:18,MED_LOW_b6697,MED_LOW_b6697_9,9,34,31,57,6,30,30,0,259,2,0.8889,540,1875,1335,8,20,4,2.4,6.0,0,6,6
2026-02-23 05:54:19,MED_LOW_b6697,MED_LOW_b6697_10,10,41,32,62,8,30,30,0,73,2,1.0,600,1976,1376,8,40,6,4.0,8.0,0,8,8
2026-02-23 05:55:32,HIGH_b6698,HIGH_b6698_1,1,91,63,92,52,20,20,0,0,44,0.0,60,18,0,48,80,52,52.0,0.0,52,52,0
2026-02-23 05:56:56,HIGH_b6698,HIGH_b6698_2,2,91,52,100,48,20,20,0,31,-4,0.0909,120,67,0,60,80,52,50.0,0.0,48,52,4
2026-02-23 05:58:25,HIGH_b6698,HIGH_b6698_3,3,100,60,100,60,70,20,50,0,12,0.1818,180,132,0,64,80,48,53.3,8.0,48,60,12
2026-02-23 05:59:38,HIGH_b6698,HIGH_b6698_4,4,100,64,100,64,70,70,0,0,4,0.2727,240,197,0,69,80,60,56.0,12.0,48,64,16
2026-02-23 06:01:08,HIGH_b6698,HIGH_b6698_5,5,100,69,100,69,70,70,0,0,5,0.3636,300,262,0,76,80,64,58.6,17.0,48,69,21
2026-02-23 06:02:35,HIGH_b6698,HIGH_b6698_6,6,100,76,100,76,70,70,0,0,7,0.4545,360,327,0,92,80,69,63.4,28.0,48,76,28
2026-02-23 06:03:51,HIGH_b6698,HIGH_b6698_7,7,99,92,100,92,100,70,30,0,16,0.5455,420,420,0,91,80,76,72.2,32.0,60,92,32
2026-02-23 06:04:58,HIGH_b6698,HIGH_b6698_8,8,100,91,100,91,100,100,0,0,-1,0.6364,480,513,33,56,80,92,78.4,27.0,64,92,28
2026-02-23 06:06:15,HIGH_b6698,HIGH_b6698_9,9,79,100,71,56,80,100,-20,0,-35,0.7273,540,588,48,72,80,91,76.8,-13.0,56,92,36
2026-02-23 06:07:30,HIGH_b6698,HIGH_b6698_10,10,87,100,83,72,80,80,0,0,16,0.8182,600,663,63,71,80,56,77.4,-4.0,56,92,36
2026-02-23 06:08:31,HIGH_b6698,HIGH_b6698_11,11,87,100,82,71,80,80,0,0,-1,0.9091,660,738,78,85,80,72,76.4,-21.0,56,92,36
2026-02-23 06:09:40,HIGH_b6698,HIGH_b6698_12,12,93,99,93,85,80,80,0,0,14,1.0,720,813,93,85,80,71,75.0,-6.0,56,91,35
2026-02-23 06:11:05,LOW_b6699,LOW_b6699_1,1,43,31,47,6,30,30,0,0,0,0.0,60,28,0,6,40,6,6.0,0.0,6,6,0
2026-02-23 06:12:27,LOW_b6699,LOW_b6699_2,2,42,30,47,6,30,30,0,0,0,0.1111,120,56,0,6,60,6,6.0,0.0,6,6,0
2026-02-23 06:13:42,LOW_b6699,LOW_b6699_3,3,42,30,46,6,50,30,20,0,0,0.2222,180,102,0,5,20,6,6.0,0.0,6,6,0
2026-02-23 06:15:07,LOW_b6699,LOW_b6699_4,4,41,28,46,5,50,50,0,0,-1,0.3333,240,148,0,0,60,6,5.8,-1.0,5,6,1
2026-02-23 06:16:36,LOW_b6699,LOW_b6699_5,5,0,13,31,0,50,50,0,516,-5,0.4444,300,710,410,5,60,5,4.6,-6.0,0,6,6
2026-02-23 06:17:52,LOW_b6699,LOW_b6699_6,6,40,32,43,5,50,50,0,0,5,0.5556,360,756,396,6,40,0,4.4,-1.0,0,6,6
2026-02-23 06:19:01,LOW_b6699,LOW_b6699_7,7,38,39,38,6,100,50,50,0,1,0.6667,420,849,429,5,60,5,4.4,0.0,0,6,6
2026-02-23 06:20:21,LOW_b6699,LOW_b6699_8,8,35,45,31,5,100,100,0,0,-1,0.7778,480,942,462,1,80,6,4.2,0.0,0,6,6
2026-02-23 06:21:25,LOW_b6699,LOW_b6699_9,9,22,69,9,1,100,100,0,0,-4,0.8889,540,1035,495,0,60,5,3.4,1.0,0,6,6
2026-02-23 06:22:28,LOW_b6699,LOW_b6699_10,10,5,55,10,0,100,100,0,114,-1,1.0,600,1242,642,0,100,1,3.4,-5.0,0,6,6
2026-02-23 06:23:51,LOW_b6700,LOW_b6700_1,1,43,26,47,5,20,20,0,0,0,0.0,60,18,0,5,40,5,5.0,0.0,5,5,0
2026-02-23 06:24:57,LOW_b6700,LOW_b6700_2,2,42,24,47,5,20,20,0,0,0,0.1667,120,36,0,5,60,5,5.0,0.0,5,5,0
2026-02-23 06:26:14,LOW_b6700,LOW_b6700_3,3,42,23,47,5,90,20,70,0,0,0.3333,180,120,0,5,20,5,5.0,0.0,5,5,0
2026-02-23 06:27:17,LOW_b6700,LOW_b6700_4,4,41,27,45,5,90,90,0,0,0,0.5,240,204,0,6,40,5,5.0,0.0,5,5,0
2026-02-23 06:28:18,LOW_b6700,LOW_b6700_5,5,38,38,38,6,90,90,0,0,1,0.6667,300,288,0,4,40,5,5.2,1.0,5,6,1
2026-02-23 06:29:42,LOW_b6700,LOW_b6700_6,6,30,54,24,4,90,90,0,0,-2,0.8333,360,372,12,1,40,6,5.0,-1.0,4,6,2
2026-02-23 06:31:01,LOW_b6700,LOW_b6700_7,7,18,73,5,1,90,90,0,0,-3,1.0,420,456,36,1,40,4,4.2,-4.0,1,6,5
2026-02-23 06:32:17,TOP_b6701,TOP_b6701_1,1,100,78,100,78,40,40,0,0,0,0.0,60,37,0,76,80,78,78.0,0.0,78,78,0
2026-02-23 06:33:30,TOP_b6701,TOP_b6701_2,2,100,76,100,76,20,40,-20,0,-2,0.25,120,55,0,68,80,78,77.0,0.0,76,78,2
2026-02-23 06:35:00,TOP_b6701,TOP_b6701_3,3,100,68,100,68,20,20,0,0,-8,0.5,180,73,0,66,80,76,74.0,-10.0,68,78,10
2026-02-23 06:36:14,TOP_b6701,TOP_b6701_4,4,100,66,100,66,20,20,0,0,-2,0.75,240,91,0,59,80,68,72.0,-12.0,66,78,12
2026-02-23 06:37:36,TOP_b6701,TOP_b6701_5,5,100,59,100,59,20,20,0,0,-7,1.0,300,109,0,59,80,66,69.4,-19.0,59,78,19
2026-02-23 06:38:53,HIGH_b6702,HIGH_b6702_1,1,56,25,57,7,50,50,0,88,-52,0.0,60,134,74,2,20,7,7.0,0.0,7,7,0
2026-02-23 06:40:00,HIGH_b6702,HIGH_b6702_2,2,30,20,39,2,60,50,10,93,-5,0.1111,120,283,163,2,20,7,4.5,0.0,2,7,5
2026-02-23 06:41:19,HIGH_b6702,HIGH_b6702_3,3,35,20,29,2,60,60,0,65,0,0.2222,180,404,224,0,20,2,3.7,-5.0,2,7,5
2026-02-23 06:42:49,HIGH_b6702,HIGH_b6702_4,4,23,17,16,0,60,60,0,284,-2,0.3333,240,744,504,72,20,2,2.8,-7.0,0,7,7
2026-02-23 06:43:53,HIGH_b6702,HIGH_b6702_5,5,95,79,96,72,70,60,10,0,72,0.4444,300,809,509,61,80,0,16.6,65.0,0,72,72
2026-02-23 06:45:11,HIGH_b6702,HIGH_b6702_6,6,91,74,92,61,70,70,0,0,-11,0.5556,360,874,514,82,80,72,27.4,59.0,0,72,72
2026-02-23 06:46:34,HIGH_b6702,HIGH_b6702_7,7,100,82,100,82,70,70,0,0,21,0.6667,420,939,519,81,80,61,43.4,80.0,0,82,82
2026-02-23 06:47:35,HIGH_b6702,HIGH_b6702_8,8,100,81,100,81,70,70,0,0,-1,0.7778,480,1004,524,88,80,82,59.2,81.0,0,82,82
2026-02-23 06:48:47,HIGH_b6702,HIGH_b6702_9,9,99,89,100,88,70,70,0,0,7,0.8889,540,1069,529,87,80,81,76.8,16.0,61,88,27
